KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-07,10.092
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-08,10.1525
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-11,10.0797
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-12,10.1251
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-13,10.0695
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-14,10.037
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-15,10.1525
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-18,10.0351
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-19,10.0455
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-20,10.0489
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-21,10.0224
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-22,10.0517
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-25,10.0396
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-26,9.98
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-27,9.9114
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-03-28,9.942
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-02,9.9403
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-03,9.9575
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-04,9.9514
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-05,10.0517
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-08,10.1107
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-09,10.1248
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-10,10.1587
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-11,10.1836
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-12,10.1303
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-15,10.1545
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-16,10.1909
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-17,10.1915
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-18,10.1268
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-19,10.182
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-22,10.1221
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-23,10.086
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-24,10.098
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-25,10.1549
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-26,10.0922
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-29,10.1777
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-04-30,10.1452
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-02,10.2357
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-03,10.1754
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-06,10.1705
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-07,10.1734
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-08,10.1934
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-09,10.1977
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-10,10.0793
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-13,10.0689
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-14,10.0726
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-15,9.9849
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-16,10.0069
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-17,9.9911
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-20,9.9766
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-21,9.9863
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-22,10.0301
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-23,10.0044
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-24,10.0448
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-27,10.0453
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-28,10.0445
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-29,10.0557
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-30,10.05
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-05-31,10.0981
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-03,10.0989
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-04,10.1612
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-05,10.1414
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-06,10.1835
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-07,10.2928
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-10,10.2549
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-11,10.3057
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-12,10.3095
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-13,10.3387
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-14,10.3258
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-17,10.3491
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-18,10.3762
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-19,10.3981
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-20,10.2375
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-21,10.2239
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-24,10.152
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-25,10.1876
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-26,10.1048
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-27,10.1092
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-06-28,10.1477
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-01,10.1108
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-02,10.0923
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-03,10.0485
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-04,10.0677
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-05,9.9892
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-08,9.9662
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-09,9.9733
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-10,9.939
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-11,10.1178
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-12,10.1106
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-15,10.095
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-16,10.1767
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-17,10.1903
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-18,10.1566
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-19,10.1804
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-22,10.2143
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-23,10.2245
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-24,10.2753
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-25,10.2416
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-26,10.2853
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-29,10.2938
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-30,10.3023
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-07-31,10.2946
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-01,10.2656
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-02,10.2412
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-05,10.2832
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-06,10.3002
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-07,10.3197
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-08,10.3626
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-09,10.3714
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-12,10.2992
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-13,10.3073
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-14,10.2705
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-15,10.3113
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-16,10.344
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-19,10.349
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-20,10.3848
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-21,10.3789
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-22,10.3328
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-23,10.3579
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-26,10.3617
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-27,10.3458
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-28,10.3511
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-29,10.2886
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-08-30,10.2627
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-02,10.2418
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-03,10.2144
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-04,10.2145
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-05,10.2392
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-06,10.1732
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-09,10.2323
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-10,10.2671
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-11,10.2888
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-12,10.3055
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-13,10.3091
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-16,10.357
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-17,10.3564
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-18,10.353
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-19,10.5023
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-20,10.4769
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-23,10.4732
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-24,10.4462
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-25,10.471
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-26,10.4673
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-27,10.4975
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-09-30,10.4722
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-01,10.5113
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-02,10.4799
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-03,10.5415
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-04,10.5406
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-07,10.5245
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-08,10.5271
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-09,10.4801
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-10,10.4933
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-11,10.5195
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-14,10.5179
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-15,10.4629
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-16,10.5157
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-17,10.5935
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-18,10.6099
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-21,10.5959
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-22,10.6012
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-23,10.6618
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-24,10.7032
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-25,10.682
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-28,10.6871
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-29,10.6749
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-30,10.6644
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-10-31,10.5759
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-01,10.47
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-04,10.47
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-05,10.46
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-06,10.4778
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-07,10.36
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-08,10.4113
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-11,10.3843
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-12,10.414
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-13,10.4008
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-14,10.4177
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-15,10.4363
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-18,10.4793
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-19,10.4668
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-20,10.4857
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-21,10.4434
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-22,10.4802
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-25,10.4773
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-26,10.5022
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-27,10.5406
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-28,10.5375
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-11-29,10.5523
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-02,10.4934
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-03,10.5262
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-04,10.5384
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-05,10.5407
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-06,10.5937
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-09,10.6396
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-10,10.6605
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-11,10.6755
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-12,10.6803
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-13,10.643
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-16,10.6815
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-17,10.6595
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-18,10.6586
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-19,10.5964
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-20,10.589
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-23,10.6248
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-24,10.6119
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-27,10.7126
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-30,10.6886
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2013-12-31,10.6933
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-02,10.5904
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-03,10.573
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-06,10.5479
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-07,10.5776
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-08,10.5416
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-09,10.5554
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-10,10.5367
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-13,10.5882
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-14,10.5978
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-15,10.5504
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-16,10.5441
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-17,10.5353
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-20,10.5225
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-21,10.492
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-22,10.5237
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-23,10.5816
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-24,10.6254
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-27,10.605
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-28,10.5967
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-29,10.5653
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-30,10.5421
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-01-31,10.4969
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-03,10.5609
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-04,10.4969
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-05,10.5123
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-06,10.4704
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-07,10.5532
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-10,10.5791
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-11,10.6072
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-12,10.5274
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-13,10.6063
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-14,10.6306
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-17,10.6238
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-18,10.6494
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-19,10.6595
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-20,10.6298
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-21,10.6313
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-24,10.653
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-25,10.6715
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-26,10.6497
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-27,10.5954
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-02-28,10.7172
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-03,10.6823
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-04,10.6847
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-05,10.6574
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-06,10.6672
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-07,10.782
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-10,10.7733
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-11,10.7501
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-12,10.7844
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-13,10.826
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-14,10.7816
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-17,10.7981
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-18,10.7971
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-19,10.8026
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-20,10.6845
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-21,10.696
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-24,10.6866
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-25,10.6959
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-26,10.6995
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-27,10.673
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-28,10.6741
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-03-31,10.6973
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-01,10.6971
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-02,10.7009
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-03,10.6826
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-04,10.628
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-07,10.6427
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-08,10.6809
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-09,10.695
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-10,10.7512
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-11,10.7575
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-14,10.7206
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-15,10.7028
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-16,10.732
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-17,10.7437
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-22,10.7119
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-23,10.7252
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-24,10.7151
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-25,10.7235
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-28,10.746
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2014-04-29,10.7196
